filename,nwords,MLS,MLT,MLC,C_S,VP_T,C_T,DC_C,DC_T,T_S,CT_T,CP_T,CP_C,CN_T,CN_C
29207.txt, 84, 84.0,28.0,6.46153846154,13.0,5.0,4.33333333333,0.769230769231,3.33333333333,3.0,1.0,0.333333333333,0.0769230769231,3.0,0.692307692308
8037.txt, 5, 5.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37787.txt, 7, 7.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
42122.txt, 11, 11.0,11.0,5.5,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0
32950.txt, 55, 55.0,55.0,6.875,8.0,9.0,8.0,0.75,6.0,1.0,1.0,1.0,0.125,9.0,1.125
43540.txt, 165, 11.7857142857,13.75,7.17391304348,1.64285714286,2.25,1.91666666667,0.478260869565,0.916666666667,0.857142857143,0.833333333333,0.0833333333333,0.0434782608696,1.33333333333,0.695652173913
28665.txt, 7, 7.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
39653.txt, 13, 13.0,6.5,6.5,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8662.txt, 132, 14.6666666667,13.2,10.1538461538,1.44444444444,1.7,1.3,0.230769230769,0.3,1.11111111111,0.3,0.5,0.384615384615,1.3,1.0
20395.txt, 89, 14.8333333333,12.7142857143,6.84615384615,2.16666666667,2.14285714286,1.85714285714,0.461538461538,0.857142857143,1.16666666667,0.571428571429,0.0,0.0,1.0,0.538461538462
19251.txt, 35, 35.0,11.6666666667,11.6666666667,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.333333333333,0.333333333333,1.66666666667,1.66666666667
42777.txt, 19, 19.0,19.0,19.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
23197.txt, 15, 15.0,15.0,7.5,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5
24848.txt, 8, 8.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
46533.txt, 10, 10.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
45659.txt, 7, 7.0,7.0,7.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6912.txt, 5, 5.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24930.txt, 22, 22.0,22.0,7.33333333333,3.0,3.0,3.0,0.666666666667,2.0,1.0,0.0,0.0,0.0,3.0,1.0
42767.txt, 17, 17.0,8.5,8.5,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.0,0.0
5097.txt, 118, 7.375,7.375,6.55555555556,1.125,1.5625,1.125,0.333333333333,0.375,1.0,0.375,0.0,0.0,0.375,0.333333333333
15837.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
5876.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
22693.txt, 5, 5.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32492.txt, 9, 9.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
8514.txt, 115, 19.1666666667,14.375,7.1875,2.66666666667,2.5,2.0,0.375,0.75,1.33333333333,0.75,0.625,0.3125,1.0,0.5
43073.txt, 222, 14.8,13.0588235294,7.4,2.0,2.05882352941,1.76470588235,0.4,0.705882352941,1.13333333333,0.529411764706,0.176470588235,0.1,1.70588235294,0.966666666667
703.txt, 81, 9.0,9.0,8.1,1.11111111111,1.22222222222,1.11111111111,0.1,0.111111111111,1.0,0.111111111111,0.0,0.0,0.666666666667,0.6
47227.txt, 76, 12.6666666667,9.5,7.6,1.66666666667,1.375,1.25,0.2,0.25,1.33333333333,0.375,0.25,0.2,1.125,0.9
15683.txt, 32, 32.0,8.0,8.0,4.0,1.0,1.0,0.0,0.0,4.0,0.0,0.25,0.25,1.0,1.0
35281.txt, 23, 23.0,23.0,23.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
17802.txt, 10, 10.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
41046.txt, 272, 15.1111111111,11.3333333333,8.5,1.77777777778,1.91666666667,1.33333333333,0.25,0.333333333333,1.33333333333,0.25,0.25,0.1875,0.916666666667,0.6875
27788.txt, 10, 10.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
1486.txt, 109, 12.1111111111,10.9,6.41176470588,1.88888888889,1.9,1.7,0.470588235294,0.8,1.11111111111,0.7,0.1,0.0588235294118,1.2,0.705882352941
29990.txt, 21, 21.0,21.0,7.0,3.0,3.0,3.0,0.666666666667,2.0,1.0,1.0,1.0,0.333333333333,3.0,1.0
25909.txt, 27, 27.0,13.5,13.5,2.0,1.5,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.5,1.5
35291.txt, 21, 10.5,21.0,21.0,0.5,1.0,1.0,0.0,0.0,0.5,0.0,2.0,2.0,1.0,1.0
25803.txt, 21, 10.5,10.5,7.0,1.5,1.5,1.5,0.333333333333,0.5,1.0,0.5,0.0,0.0,0.5,0.333333333333
47400.txt, 202, 11.8823529412,11.8823529412,9.61904761905,1.23529411765,1.52941176471,1.23529411765,0.238095238095,0.294117647059,1.0,0.235294117647,0.470588235294,0.380952380952,1.17647058824,0.952380952381
28419.txt, 600, 15.7894736842,12.2448979592,8.0,1.97368421053,1.95918367347,1.5306122449,0.373333333333,0.571428571429,1.28947368421,0.469387755102,0.34693877551,0.226666666667,0.877551020408,0.573333333333
47568.txt, 19, 19.0,19.0,19.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0
22855.txt, 68, 11.3333333333,9.71428571429,6.8,1.66666666667,1.57142857143,1.42857142857,0.3,0.428571428571,1.16666666667,0.428571428571,0.142857142857,0.1,0.571428571429,0.4
24480.txt, 7, 7.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
36199.txt, 379, 15.7916666667,13.5357142857,9.97368421053,1.58333333333,2.35714285714,1.35714285714,0.315789473684,0.428571428571,1.16666666667,0.392857142857,0.607142857143,0.447368421053,1.03571428571,0.763157894737
22789.txt, 119, 14.875,13.2222222222,9.15384615385,1.625,2.0,1.44444444444,0.384615384615,0.555555555556,1.125,0.555555555556,0.111111111111,0.0769230769231,1.11111111111,0.769230769231
7695.txt, 109, 109.0,27.25,8.38461538462,13.0,5.0,3.25,0.461538461538,1.5,4.0,0.5,1.0,0.307692307692,1.5,0.461538461538
19155.txt, 69, 9.85714285714,7.66666666667,9.85714285714,1.0,1.22222222222,0.777777777778,0.142857142857,0.111111111111,1.28571428571,0.111111111111,0.333333333333,0.428571428571,1.33333333333,1.71428571429
20908.txt, 23, 11.5,11.5,11.5,1.0,1.5,1.0,0.5,0.5,1.0,0.5,1.5,1.5,0.5,0.5
27826.txt, 14, 7.0,7.0,4.66666666667,1.5,1.5,1.5,0.333333333333,0.5,1.0,0.5,0.0,0.0,1.0,0.666666666667
20918.txt, 446, 20.2727272727,17.1538461538,9.91111111111,2.04545454545,2.30769230769,1.73076923077,0.4,0.692307692308,1.18181818182,0.423076923077,0.384615384615,0.222222222222,1.69230769231,0.977777777778
12803.txt, 131, 16.375,14.5555555556,6.89473684211,2.375,2.55555555556,2.11111111111,0.526315789474,1.11111111111,1.125,1.0,0.0,0.0,1.11111111111,0.526315789474
12394.txt, 19, 19.0,19.0,9.5,2.0,3.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0
16859.txt, 10, 10.0,10.0,3.33333333333,3.0,3.0,3.0,0.666666666667,2.0,1.0,1.0,0.0,0.0,2.0,0.666666666667
46551.txt, 11, 11.0,11.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
37941.txt, 187, 12.4666666667,12.4666666667,7.19230769231,1.73333333333,2.13333333333,1.73333333333,0.384615384615,0.666666666667,1.0,0.466666666667,0.4,0.230769230769,1.26666666667,0.730769230769
24952.txt, 12, 12.0,6.0,6.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
8055.txt, 10, 10.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
40658.txt, 10, 10.0,10.0,10.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25384.txt, 173, 11.5333333333,11.5333333333,7.52173913043,1.53333333333,1.66666666667,1.53333333333,0.347826086957,0.533333333333,1.0,0.333333333333,0.133333333333,0.0869565217391,1.73333333333,1.13043478261
3903.txt, 154, 9.625,8.10526315789,7.0,1.375,1.42105263158,1.15789473684,0.181818181818,0.210526315789,1.1875,0.210526315789,0.0526315789474,0.0454545454545,0.789473684211,0.681818181818
19476.txt, 58, 58.0,58.0,19.3333333333,3.0,7.0,3.0,0.333333333333,1.0,1.0,1.0,1.0,0.333333333333,6.0,2.0
47776.txt, 18, 18.0,18.0,9.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0
28183.txt, 100, 10.0,9.09090909091,5.0,2.0,2.0,1.81818181818,0.4,0.727272727273,1.1,0.545454545455,0.0909090909091,0.05,0.909090909091,0.5
35611.txt, 15, 15.0,15.0,7.5,2.0,3.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,4.0,2.0
24062.txt, 179, 19.8888888889,17.9,12.7857142857,1.55555555556,1.5,1.4,0.285714285714,0.4,1.11111111111,0.4,0.9,0.642857142857,2.7,1.92857142857
30027.txt, 90, 7.5,6.42857142857,6.0,1.25,1.28571428571,1.07142857143,0.133333333333,0.142857142857,1.16666666667,0.0714285714286,0.0,0.0,0.285714285714,0.266666666667
3676.txt, 206, 15.8461538462,12.1176470588,8.24,1.92307692308,1.94117647059,1.47058823529,0.32,0.470588235294,1.30769230769,0.470588235294,0.176470588235,0.12,1.70588235294,1.16
46490.txt, 5, 5.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28972.txt, 116, 9.66666666667,0,10.5454545455,0.916666666667,0,0,0.636363636364,0,0.0,0,0,0.181818181818,0,1.45454545455
25578.txt, 137, 12.4545454545,12.4545454545,6.52380952381,1.90909090909,2.63636363636,1.90909090909,0.47619047619,0.909090909091,1.0,0.727272727273,0.0,0.0,0.909090909091,0.47619047619
25245.txt, 66, 22.0,16.5,6.6,3.33333333333,2.75,2.5,0.6,1.5,1.33333333333,0.75,0.0,0.0,2.75,1.1
14034.txt, 27, 13.5,13.5,13.5,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.5,2.5
12578.txt, 11, 11.0,11.0,11.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
23709.txt, 161, 16.1,14.6363636364,7.31818181818,2.2,2.54545454545,2.0,0.5,1.0,1.1,0.818181818182,0.0,0.0,1.0,0.5
31368.txt, 1078, 15.1830985915,14.9722222222,10.568627451,1.43661971831,2.02777777778,1.41666666667,0.323529411765,0.458333333333,1.01408450704,0.347222222222,0.458333333333,0.323529411765,1.58333333333,1.11764705882
15446.txt, 26, 26.0,26.0,13.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,3.0,1.5
13893.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
8194.txt, 6, 6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14024.txt, 29, 29.0,14.5,14.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,2.0,2.0
20473.txt, 0, 0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
15456.txt, 10, 10.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
24627.txt, 54, 27.0,13.5,7.71428571429,3.5,2.0,1.75,0.428571428571,0.75,2.0,0.75,0.0,0.0,1.5,0.857142857143
31997.txt, 116, 9.66666666667,10.5454545455,7.25,1.33333333333,1.81818181818,1.45454545455,0.25,0.363636363636,0.916666666667,0.363636363636,0.0909090909091,0.0625,1.18181818182,0.8125
29833.txt, 5, 5.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31987.txt, 57, 57.0,28.5,5.18181818182,11.0,5.5,5.5,0.818181818182,4.5,2.0,1.0,0.0,0.0,5.5,1.0
5771.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
6326.txt, 1, 1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43921.txt, 282, 14.1,12.8181818182,8.05714285714,1.75,2.0,1.59090909091,0.371428571429,0.590909090909,1.1,0.545454545455,0.136363636364,0.0857142857143,1.59090909091,1.0
22648.txt, 112, 8.0,9.33333333333,7.0,1.14285714286,1.33333333333,1.33333333333,0.25,0.333333333333,0.857142857143,0.166666666667,0.166666666667,0.125,0.916666666667,0.6875
33143.txt, 90, 7.5,6.92307692308,6.42857142857,1.16666666667,1.0,1.07692307692,0.0,0.0,1.08333333333,0.0,0.230769230769,0.214285714286,0.461538461538,0.428571428571
14517.txt, 61, 30.5,15.25,10.1666666667,3.0,2.5,1.5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.33333333333
27106.txt, 8, 8.0,0,8.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0
10743.txt, 106, 17.6666666667,15.1428571429,9.63636363636,1.83333333333,2.28571428571,1.57142857143,0.363636363636,0.571428571429,1.16666666667,0.571428571429,0.142857142857,0.0909090909091,1.14285714286,0.727272727273
5124.txt, 201, 18.2727272727,16.75,8.375,2.18181818182,2.66666666667,2.0,0.416666666667,0.833333333333,1.09090909091,0.666666666667,0.5,0.25,0.75,0.375
14374.txt, 5, 5.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
10058.txt, 10, 5.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37564.txt, 247, 14.5294117647,15.4375,12.35,1.17647058824,1.8125,1.25,0.25,0.3125,0.941176470588,0.25,0.1875,0.15,1.75,1.4
25105.txt, 85, 12.1428571429,12.1428571429,6.53846153846,1.85714285714,2.0,1.85714285714,0.461538461538,0.857142857143,1.0,0.285714285714,0.428571428571,0.230769230769,0.857142857143,0.461538461538
13332.txt, 3, 3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31028.txt, 32, 32.0,32.0,5.33333333333,6.0,8.0,6.0,0.5,3.0,1.0,1.0,0.0,0.0,2.0,0.333333333333
27775.txt, 8, 8.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12628.txt, 1192, 17.5294117647,13.393258427,9.46031746032,1.85294117647,1.74157303371,1.41573033708,0.293650793651,0.415730337079,1.30882352941,0.38202247191,0.640449438202,0.452380952381,1.0,0.706349206349
28486.txt, 78, 9.75,8.66666666667,8.66666666667,1.125,0.888888888889,1.0,0.0,0.0,1.125,0.0,0.555555555556,0.555555555556,0.666666666667,0.666666666667
14364.txt, 14, 14.0,14.0,4.66666666667,3.0,3.0,3.0,0.666666666667,2.0,1.0,1.0,0.0,0.0,3.0,1.0
46964.txt, 98, 10.8888888889,9.8,8.16666666667,1.33333333333,1.8,1.2,0.0833333333333,0.1,1.11111111111,0.1,0.0,0.0,0.5,0.416666666667
14521.txt, 8, 8.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0
25628.txt, 307, 18.0588235294,13.9545454545,7.13953488372,2.52941176471,2.59090909091,1.95454545455,0.488372093023,0.954545454545,1.29411764706,0.590909090909,0.136363636364,0.0697674418605,1.45454545455,0.744186046512
38823.txt, 32, 32.0,16.0,10.6666666667,3.0,1.5,1.5,0.333333333333,0.5,2.0,0.5,0.5,0.333333333333,1.0,0.666666666667
33994.txt, 642, 22.1379310345,20.7096774194,12.3461538462,1.79310344828,2.38709677419,1.67741935484,0.461538461538,0.774193548387,1.06896551724,0.548387096774,0.838709677419,0.5,2.61290322581,1.55769230769
17723.txt, 312, 17.3333333333,14.1818181818,6.5,2.66666666667,2.40909090909,2.18181818182,0.520833333333,1.13636363636,1.22222222222,0.909090909091,0.318181818182,0.145833333333,1.54545454545,0.708333333333
12105.txt, 111, 12.3333333333,11.1,7.92857142857,1.55555555556,1.5,1.4,0.285714285714,0.4,1.11111111111,0.4,0.0,0.0,0.6,0.428571428571
19843.txt, 174, 15.8181818182,19.3333333333,10.2352941176,1.54545454545,2.88888888889,1.88888888889,0.588235294118,1.11111111111,0.818181818182,0.444444444444,0.444444444444,0.235294117647,2.55555555556,1.35294117647
36753.txt, 252, 18.0,15.75,8.12903225806,2.21428571429,2.5625,1.9375,0.483870967742,0.9375,1.14285714286,0.8125,0.3125,0.161290322581,1.9375,1.0
5102.txt, 8, 8.0,8.0,4.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0
16027.txt, 120, 17.1428571429,17.1428571429,8.57142857143,2.0,2.28571428571,2.0,0.357142857143,0.714285714286,1.0,0.571428571429,0.857142857143,0.428571428571,2.28571428571,1.14285714286
30011.txt, 117, 8.35714285714,7.8,5.31818181818,1.57142857143,1.06666666667,1.46666666667,0.318181818182,0.466666666667,1.07142857143,0.466666666667,0.0,0.0,1.2,0.818181818182
3738.txt, 33, 8.25,16.5,8.25,1.0,2.5,2.0,0.25,0.5,0.5,0.0,0.0,0.0,1.5,0.75
36435.txt, 125, 31.25,25.0,7.35294117647,4.25,4.0,3.4,0.529411764706,1.8,1.25,1.0,1.0,0.294117647059,2.6,0.764705882353
24054.txt, 61, 10.1666666667,12.2,5.54545454545,1.83333333333,2.4,2.2,0.545454545455,1.2,0.833333333333,1.0,0.0,0.0,1.4,0.636363636364
7404.txt, 2, 2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15460.txt, 25, 12.5,25.0,12.5,1.0,2.0,2.0,0.0,0.0,0.5,0.0,2.0,1.0,4.0,2.0
4043.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
14002.txt, 26, 13.0,13.0,13.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,2.5
21027.txt, 183, 18.3,20.3333333333,10.7647058824,1.7,2.44444444444,1.88888888889,0.470588235294,0.888888888889,0.9,0.444444444444,0.666666666667,0.352941176471,2.11111111111,1.11764705882
16907.txt, 39, 19.5,13.0,9.75,2.0,1.66666666667,1.33333333333,0.5,0.666666666667,1.5,1.0,1.0,0.75,2.33333333333,1.75
43341.txt, 4, 4.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
46567.txt, 12, 12.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
17584.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
43351.txt, 7, 7.0,7.0,7.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46577.txt, 14, 14.0,14.0,4.66666666667,3.0,4.0,3.0,0.333333333333,1.0,1.0,1.0,0.0,0.0,2.0,0.666666666667
44317.txt, 741, 13.0,13.9811320755,9.88,1.31578947368,1.81132075472,1.41509433962,0.333333333333,0.471698113208,0.929824561404,0.358490566038,0.509433962264,0.36,1.8679245283,1.32
33597.txt, 205, 17.0833333333,12.8125,7.32142857143,2.33333333333,2.125,1.75,0.428571428571,0.75,1.33333333333,0.625,0.25,0.142857142857,1.375,0.785714285714
26829.txt, 111, 55.5,55.5,6.9375,8.0,10.5,8.0,0.5,4.0,1.0,1.0,0.5,0.0625,7.5,0.9375
19538.txt, 51, 8.5,8.5,8.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.333333333333,0.333333333333,1.0,1.0
20584.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
47740.txt, 8, 8.0,8.0,4.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0
30785.txt, 13, 13.0,13.0,13.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
7390.txt, 1, 1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43504.txt, 85, 12.1428571429,12.1428571429,8.5,1.42857142857,1.57142857143,1.42857142857,0.2,0.285714285714,1.0,0.285714285714,0.0,0.0,0.857142857143,0.6
20594.txt, 95, 11.875,10.5555555556,7.91666666667,1.5,1.66666666667,1.33333333333,0.25,0.333333333333,1.125,0.222222222222,0.111111111111,0.0833333333333,1.44444444444,1.08333333333
8315.txt, 12, 12.0,12.0,6.0,2.0,3.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0
42200.txt, 11, 11.0,11.0,0,0.0,2.0,0.0,0,0.0,1.0,0.0,0.0,0,1.0,0
47426.txt, 120, 13.3333333333,10.9090909091,7.5,1.77777777778,1.81818181818,1.45454545455,0.3125,0.454545454545,1.22222222222,0.636363636364,0.0909090909091,0.0625,0.727272727273,0.5
40508.txt, 100, 10.0,8.33333333333,7.14285714286,1.4,1.41666666667,1.16666666667,0.142857142857,0.166666666667,1.2,0.25,0.0833333333333,0.0714285714286,0.666666666667,0.571428571429
25835.txt, 10, 10.0,10.0,5.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5
11483.txt, 108, 108.0,108.0,9.0,12.0,14.0,12.0,0.5,6.0,1.0,1.0,5.0,0.416666666667,11.0,0.916666666667
45256.txt, 94, 8.54545454545,8.54545454545,6.71428571429,1.27272727273,1.54545454545,1.27272727273,0.357142857143,0.454545454545,1.0,0.272727272727,0.0,0.0,0.454545454545,0.357142857143
18501.txt, 92, 11.5,10.2222222222,7.66666666667,1.5,1.66666666667,1.33333333333,0.25,0.333333333333,1.125,0.222222222222,0.111111111111,0.0833333333333,1.44444444444,1.08333333333
15092.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
19992.txt, 94, 18.8,15.6666666667,10.4444444444,1.8,1.83333333333,1.5,0.333333333333,0.5,1.2,0.5,1.5,1.0,1.83333333333,1.22222222222
19173.txt, 465, 15.0,14.53125,11.625,1.29032258065,1.625,1.25,0.25,0.3125,1.03225806452,0.21875,0.46875,0.375,1.65625,1.325
1287.txt, 631, 21.7586206897,19.71875,9.41791044776,2.31034482759,2.75,2.09375,0.507462686567,1.0625,1.10344827586,0.71875,0.6875,0.328358208955,2.125,1.01492537313
15863.txt, 30, 30.0,10.0,7.5,4.0,1.66666666667,1.33333333333,0.25,0.333333333333,3.0,0.333333333333,0.333333333333,0.25,1.0,0.75
48190.txt, 67, 13.4,11.1666666667,9.57142857143,1.4,2.0,1.16666666667,0.142857142857,0.166666666667,1.2,0.166666666667,0.166666666667,0.142857142857,0.833333333333,0.714285714286
34861.txt, 61, 6.77777777778,6.77777777778,6.77777777778,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.555555555556,0.555555555556
36798.txt, 128, 21.3333333333,18.2857142857,9.14285714286,2.33333333333,2.57142857143,2.0,0.5,1.0,1.16666666667,0.857142857143,0.142857142857,0.0714285714286,3.0,1.5
3485.txt, 33, 6.6,8.25,6.6,1.0,1.75,1.25,0.0,0.0,0.8,0.0,0.0,0.0,0.5,0.4
19111.txt, 76, 19.0,25.3333333333,12.6666666667,1.5,3.0,2.0,0.666666666667,1.33333333333,0.75,0.666666666667,1.0,0.5,3.33333333333,1.66666666667
15198.txt, 79, 39.5,15.8,4.64705882353,8.5,3.8,3.4,0.588235294118,2.0,2.5,1.0,0.4,0.117647058824,1.4,0.411764705882
36788.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
41070.txt, 84, 16.8,16.8,7.63636363636,2.2,3.2,2.2,0.363636363636,0.8,1.0,0.6,0.6,0.272727272727,1.0,0.454545454545
160.txt, 209, 16.0769230769,12.2941176471,9.5,1.69230769231,1.41176470588,1.29411764706,0.181818181818,0.235294117647,1.30769230769,0.294117647059,0.294117647059,0.227272727273,1.0,0.772727272727
13291.txt, 398, 16.5833333333,13.724137931,9.04545454545,1.83333333333,2.03448275862,1.51724137931,0.340909090909,0.51724137931,1.20833333333,0.275862068966,0.103448275862,0.0681818181818,1.72413793103,1.13636363636
7094.txt, 76, 10.8571428571,10.8571428571,8.44444444444,1.28571428571,1.28571428571,1.28571428571,0.222222222222,0.285714285714,1.0,0.142857142857,0.142857142857,0.111111111111,2.28571428571,1.77777777778
19754.txt, 52, 8.66666666667,8.66666666667,7.42857142857,1.16666666667,1.16666666667,1.16666666667,0.142857142857,0.166666666667,1.0,0.166666666667,0.5,0.428571428571,1.33333333333,1.14285714286
31395.txt, 150, 15.0,15.0,10.0,1.5,1.8,1.5,0.266666666667,0.4,1.0,0.4,0.2,0.133333333333,2.1,1.4
18050.txt, 4, 4.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
12585.txt, 1187, 17.2028985507,13.3370786517,9.496,1.8115942029,1.73033707865,1.40449438202,0.288,0.404494382022,1.28985507246,0.370786516854,0.651685393258,0.464,0.966292134831,0.688
44530.txt, 16, 16.0,16.0,16.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
18128.txt, 212, 19.2727272727,17.6666666667,9.21739130435,2.09090909091,2.75,1.91666666667,0.478260869565,0.916666666667,1.09090909091,0.666666666667,0.75,0.391304347826,2.25,1.17391304348
4098.txt, 1, 1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3947.txt, 259, 16.1875,15.2352941176,12.3333333333,1.3125,1.70588235294,1.23529411765,0.190476190476,0.235294117647,1.0625,0.235294117647,0.470588235294,0.380952380952,1.76470588235,1.42857142857
35930.txt, 20, 4.0,4.0,10.0,0.4,1.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.5
29231.txt, 152, 11.6923076923,11.6923076923,11.6923076923,1.0,1.69230769231,1.0,0.153846153846,0.153846153846,1.0,0.0769230769231,0.692307692308,0.692307692308,1.53846153846,1.53846153846
47732.txt, 9, 9.0,9.0,4.5,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5
14838.txt, 12, 12.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
4879.txt, 389, 17.6818181818,16.2083333333,11.1142857143,1.59090909091,2.33333333333,1.45833333333,0.342857142857,0.5,1.09090909091,0.5,0.208333333333,0.142857142857,1.83333333333,1.25714285714
18138.txt, 123, 24.6,20.5,8.2,3.0,3.33333333333,2.5,0.533333333333,1.33333333333,1.2,0.666666666667,0.833333333333,0.333333333333,1.83333333333,0.733333333333
42114.txt, 14, 14.0,14.0,4.66666666667,3.0,5.0,3.0,0.666666666667,2.0,1.0,1.0,0.0,0.0,0.0,0.0
